"","site","parameter","date","year","month","day","hour","aqi","unit","duration","qc_name","aqi_categ"
"3667","Hanoi","PM2.5 - Principal","2015-06-02T19:00:00Z",2015,6,2,19,NA,"UG/M3","1 Hr","Missing",NA
"3668","Hanoi","PM2.5 - Principal","2015-06-02T20:00:00Z",2015,6,2,20,NA,"UG/M3","1 Hr","Missing",NA
"3669","Hanoi","PM2.5 - Principal","2015-06-02T21:00:00Z",2015,6,2,21,NA,"UG/M3","1 Hr","Missing",NA
"3670","Hanoi","PM2.5 - Principal","2015-06-02T22:00:00Z",2015,6,2,22,NA,"UG/M3","1 Hr","Missing",NA
"3671","Hanoi","PM2.5 - Principal","2015-06-02T23:00:00Z",2015,6,2,23,NA,"UG/M3","1 Hr","Missing",NA
"3672","Hanoi","PM2.5 - Principal","2015-06-03T00:00:00Z",2015,6,3,0,NA,"UG/M3","1 Hr","Missing",NA
"3673","Hanoi","PM2.5 - Principal","2015-06-03T01:00:00Z",2015,6,3,1,NA,"UG/M3","1 Hr","Missing",NA
"3674","Hanoi","PM2.5 - Principal","2015-06-03T02:00:00Z",2015,6,3,2,NA,"UG/M3","1 Hr","Missing",NA
"3675","Hanoi","PM2.5 - Principal","2015-06-03T03:00:00Z",2015,6,3,3,NA,"UG/M3","1 Hr","Missing",NA
"3676","Hanoi","PM2.5 - Principal","2015-06-03T04:00:00Z",2015,6,3,4,NA,"UG/M3","1 Hr","Missing",NA
"3677","Hanoi","PM2.5 - Principal","2015-06-03T05:00:00Z",2015,6,3,5,NA,"UG/M3","1 Hr","Missing",NA
"3678","Hanoi","PM2.5 - Principal","2015-06-03T06:00:00Z",2015,6,3,6,NA,"UG/M3","1 Hr","Missing",NA
"3679","Hanoi","PM2.5 - Principal","2015-06-03T07:00:00Z",2015,6,3,7,NA,"UG/M3","1 Hr","Missing",NA
"3680","Hanoi","PM2.5 - Principal","2015-06-03T08:00:00Z",2015,6,3,8,NA,"UG/M3","1 Hr","Missing",NA
"3681","Hanoi","PM2.5 - Principal","2015-06-03T09:00:00Z",2015,6,3,9,NA,"UG/M3","1 Hr","Missing",NA
"3682","Hanoi","PM2.5 - Principal","2015-06-03T10:00:00Z",2015,6,3,10,NA,"UG/M3","1 Hr","Missing",NA
"3683","Hanoi","PM2.5 - Principal","2015-06-03T11:00:00Z",2015,6,3,11,NA,"UG/M3","1 Hr","Missing",NA
"3684","Hanoi","PM2.5 - Principal","2015-06-03T12:00:00Z",2015,6,3,12,NA,"UG/M3","1 Hr","Missing",NA
"3685","Hanoi","PM2.5 - Principal","2015-06-03T13:00:00Z",2015,6,3,13,NA,"UG/M3","1 Hr","Missing",NA
"3686","Hanoi","PM2.5 - Principal","2015-06-03T14:00:00Z",2015,6,3,14,NA,"UG/M3","1 Hr","Missing",NA
"3687","Hanoi","PM2.5 - Principal","2015-06-03T15:00:00Z",2015,6,3,15,NA,"UG/M3","1 Hr","Missing",NA
"3688","Hanoi","PM2.5 - Principal","2015-06-03T16:00:00Z",2015,6,3,16,NA,"UG/M3","1 Hr","Missing",NA
"3689","Hanoi","PM2.5 - Principal","2015-06-03T17:00:00Z",2015,6,3,17,NA,"UG/M3","1 Hr","Missing",NA
"3690","Hanoi","PM2.5 - Principal","2015-06-03T18:00:00Z",2015,6,3,18,NA,"UG/M3","1 Hr","Missing",NA
"3691","Hanoi","PM2.5 - Principal","2015-06-03T19:00:00Z",2015,6,3,19,NA,"UG/M3","1 Hr","Missing",NA
"3692","Hanoi","PM2.5 - Principal","2015-06-03T20:00:00Z",2015,6,3,20,NA,"UG/M3","1 Hr","Missing",NA
"3693","Hanoi","PM2.5 - Principal","2015-06-03T21:00:00Z",2015,6,3,21,NA,"UG/M3","1 Hr","Missing",NA
"3694","Hanoi","PM2.5 - Principal","2015-06-03T22:00:00Z",2015,6,3,22,NA,"UG/M3","1 Hr","Missing",NA
"3695","Hanoi","PM2.5 - Principal","2015-06-03T23:00:00Z",2015,6,3,23,NA,"UG/M3","1 Hr","Missing",NA
"3696","Hanoi","PM2.5 - Principal","2015-06-04T00:00:00Z",2015,6,4,0,NA,"UG/M3","1 Hr","Missing",NA
"3697","Hanoi","PM2.5 - Principal","2015-06-04T01:00:00Z",2015,6,4,1,NA,"UG/M3","1 Hr","Missing",NA
"3698","Hanoi","PM2.5 - Principal","2015-06-04T02:00:00Z",2015,6,4,2,NA,"UG/M3","1 Hr","Missing",NA
"3699","Hanoi","PM2.5 - Principal","2015-06-04T03:00:00Z",2015,6,4,3,NA,"UG/M3","1 Hr","Missing",NA
"3700","Hanoi","PM2.5 - Principal","2015-06-04T04:00:00Z",2015,6,4,4,NA,"UG/M3","1 Hr","Missing",NA
"3701","Hanoi","PM2.5 - Principal","2015-06-04T05:00:00Z",2015,6,4,5,NA,"UG/M3","1 Hr","Missing",NA
"3702","Hanoi","PM2.5 - Principal","2015-06-04T06:00:00Z",2015,6,4,6,NA,"UG/M3","1 Hr","Missing",NA
"3703","Hanoi","PM2.5 - Principal","2015-06-04T07:00:00Z",2015,6,4,7,NA,"UG/M3","1 Hr","Missing",NA
"3704","Hanoi","PM2.5 - Principal","2015-06-04T08:00:00Z",2015,6,4,8,NA,"UG/M3","1 Hr","Missing",NA
"3705","Hanoi","PM2.5 - Principal","2015-06-04T09:00:00Z",2015,6,4,9,NA,"UG/M3","1 Hr","Missing",NA
"3706","Hanoi","PM2.5 - Principal","2015-06-04T10:00:00Z",2015,6,4,10,NA,"UG/M3","1 Hr","Missing",NA
"3707","Hanoi","PM2.5 - Principal","2015-06-04T11:00:00Z",2015,6,4,11,NA,"UG/M3","1 Hr","Missing",NA
"3708","Hanoi","PM2.5 - Principal","2015-06-04T12:00:00Z",2015,6,4,12,NA,"UG/M3","1 Hr","Missing",NA
"3709","Hanoi","PM2.5 - Principal","2015-06-04T13:00:00Z",2015,6,4,13,NA,"UG/M3","1 Hr","Missing",NA
"3710","Hanoi","PM2.5 - Principal","2015-06-04T14:00:00Z",2015,6,4,14,NA,"UG/M3","1 Hr","Missing",NA
"3711","Hanoi","PM2.5 - Principal","2015-06-04T15:00:00Z",2015,6,4,15,NA,"UG/M3","1 Hr","Missing",NA
"3712","Hanoi","PM2.5 - Principal","2015-06-04T16:00:00Z",2015,6,4,16,NA,"UG/M3","1 Hr","Missing",NA
"3713","Hanoi","PM2.5 - Principal","2015-06-04T17:00:00Z",2015,6,4,17,NA,"UG/M3","1 Hr","Missing",NA
"3714","Hanoi","PM2.5 - Principal","2015-06-04T18:00:00Z",2015,6,4,18,NA,"UG/M3","1 Hr","Missing",NA
"3715","Hanoi","PM2.5 - Principal","2015-06-04T19:00:00Z",2015,6,4,19,NA,"UG/M3","1 Hr","Missing",NA
"3716","Hanoi","PM2.5 - Principal","2015-06-04T20:00:00Z",2015,6,4,20,NA,"UG/M3","1 Hr","Missing",NA
"3717","Hanoi","PM2.5 - Principal","2015-06-04T21:00:00Z",2015,6,4,21,NA,"UG/M3","1 Hr","Missing",NA
"3718","Hanoi","PM2.5 - Principal","2015-06-04T22:00:00Z",2015,6,4,22,NA,"UG/M3","1 Hr","Missing",NA
"3719","Hanoi","PM2.5 - Principal","2015-06-04T23:00:00Z",2015,6,4,23,NA,"UG/M3","1 Hr","Missing",NA
"3720","Hanoi","PM2.5 - Principal","2015-06-05T00:00:00Z",2015,6,5,0,NA,"UG/M3","1 Hr","Missing",NA
"3721","Hanoi","PM2.5 - Principal","2015-06-05T01:00:00Z",2015,6,5,1,NA,"UG/M3","1 Hr","Missing",NA
"3722","Hanoi","PM2.5 - Principal","2015-06-05T02:00:00Z",2015,6,5,2,NA,"UG/M3","1 Hr","Missing",NA
"3723","Hanoi","PM2.5 - Principal","2015-06-05T03:00:00Z",2015,6,5,3,NA,"UG/M3","1 Hr","Missing",NA
"3724","Hanoi","PM2.5 - Principal","2015-06-05T04:00:00Z",2015,6,5,4,NA,"UG/M3","1 Hr","Missing",NA
"3725","Hanoi","PM2.5 - Principal","2015-06-05T05:00:00Z",2015,6,5,5,NA,"UG/M3","1 Hr","Missing",NA
"3726","Hanoi","PM2.5 - Principal","2015-06-05T06:00:00Z",2015,6,5,6,NA,"UG/M3","1 Hr","Missing",NA
"3727","Hanoi","PM2.5 - Principal","2015-06-05T07:00:00Z",2015,6,5,7,NA,"UG/M3","1 Hr","Missing",NA
"3728","Hanoi","PM2.5 - Principal","2015-06-05T08:00:00Z",2015,6,5,8,NA,"UG/M3","1 Hr","Missing",NA
"3729","Hanoi","PM2.5 - Principal","2015-06-05T09:00:00Z",2015,6,5,9,NA,"UG/M3","1 Hr","Missing",NA
"3730","Hanoi","PM2.5 - Principal","2015-06-05T10:00:00Z",2015,6,5,10,NA,"UG/M3","1 Hr","Missing",NA
"3731","Hanoi","PM2.5 - Principal","2015-06-05T11:00:00Z",2015,6,5,11,NA,"UG/M3","1 Hr","Missing",NA
"3732","Hanoi","PM2.5 - Principal","2015-06-05T12:00:00Z",2015,6,5,12,NA,"UG/M3","1 Hr","Missing",NA
"3733","Hanoi","PM2.5 - Principal","2015-06-05T13:00:00Z",2015,6,5,13,NA,"UG/M3","1 Hr","Missing",NA
"3734","Hanoi","PM2.5 - Principal","2015-06-05T14:00:00Z",2015,6,5,14,NA,"UG/M3","1 Hr","Missing",NA
"3735","Hanoi","PM2.5 - Principal","2015-06-05T15:00:00Z",2015,6,5,15,NA,"UG/M3","1 Hr","Missing",NA
"3736","Hanoi","PM2.5 - Principal","2015-06-05T16:00:00Z",2015,6,5,16,NA,"UG/M3","1 Hr","Missing",NA
"3737","Hanoi","PM2.5 - Principal","2015-06-05T17:00:00Z",2015,6,5,17,NA,"UG/M3","1 Hr","Missing",NA
"3738","Hanoi","PM2.5 - Principal","2015-06-05T18:00:00Z",2015,6,5,18,NA,"UG/M3","1 Hr","Missing",NA
"3739","Hanoi","PM2.5 - Principal","2015-06-05T19:00:00Z",2015,6,5,19,NA,"UG/M3","1 Hr","Missing",NA
"3740","Hanoi","PM2.5 - Principal","2015-06-05T20:00:00Z",2015,6,5,20,NA,"UG/M3","1 Hr","Missing",NA
"3741","Hanoi","PM2.5 - Principal","2015-06-05T21:00:00Z",2015,6,5,21,NA,"UG/M3","1 Hr","Missing",NA
"3742","Hanoi","PM2.5 - Principal","2015-06-05T22:00:00Z",2015,6,5,22,NA,"UG/M3","1 Hr","Missing",NA
"3743","Hanoi","PM2.5 - Principal","2015-06-05T23:00:00Z",2015,6,5,23,NA,"UG/M3","1 Hr","Missing",NA
"3744","Hanoi","PM2.5 - Principal","2015-06-06T00:00:00Z",2015,6,6,0,NA,"UG/M3","1 Hr","Missing",NA
"3745","Hanoi","PM2.5 - Principal","2015-06-06T01:00:00Z",2015,6,6,1,NA,"UG/M3","1 Hr","Missing",NA
"3746","Hanoi","PM2.5 - Principal","2015-06-06T02:00:00Z",2015,6,6,2,NA,"UG/M3","1 Hr","Missing",NA
"3747","Hanoi","PM2.5 - Principal","2015-06-06T03:00:00Z",2015,6,6,3,NA,"UG/M3","1 Hr","Missing",NA
"3748","Hanoi","PM2.5 - Principal","2015-06-06T04:00:00Z",2015,6,6,4,NA,"UG/M3","1 Hr","Missing",NA
"3749","Hanoi","PM2.5 - Principal","2015-06-06T05:00:00Z",2015,6,6,5,NA,"UG/M3","1 Hr","Missing",NA
"3750","Hanoi","PM2.5 - Principal","2015-06-06T06:00:00Z",2015,6,6,6,NA,"UG/M3","1 Hr","Missing",NA
"3751","Hanoi","PM2.5 - Principal","2015-06-06T07:00:00Z",2015,6,6,7,NA,"UG/M3","1 Hr","Missing",NA
"3752","Hanoi","PM2.5 - Principal","2015-06-06T08:00:00Z",2015,6,6,8,NA,"UG/M3","1 Hr","Missing",NA
"3753","Hanoi","PM2.5 - Principal","2015-06-06T09:00:00Z",2015,6,6,9,NA,"UG/M3","1 Hr","Missing",NA
"3754","Hanoi","PM2.5 - Principal","2015-06-06T10:00:00Z",2015,6,6,10,NA,"UG/M3","1 Hr","Missing",NA
"3755","Hanoi","PM2.5 - Principal","2015-06-06T11:00:00Z",2015,6,6,11,NA,"UG/M3","1 Hr","Missing",NA
"3756","Hanoi","PM2.5 - Principal","2015-06-06T12:00:00Z",2015,6,6,12,NA,"UG/M3","1 Hr","Missing",NA
"3757","Hanoi","PM2.5 - Principal","2015-06-06T13:00:00Z",2015,6,6,13,NA,"UG/M3","1 Hr","Missing",NA
"3758","Hanoi","PM2.5 - Principal","2015-06-06T14:00:00Z",2015,6,6,14,NA,"UG/M3","1 Hr","Missing",NA
"3759","Hanoi","PM2.5 - Principal","2015-06-06T15:00:00Z",2015,6,6,15,NA,"UG/M3","1 Hr","Missing",NA
"3760","Hanoi","PM2.5 - Principal","2015-06-06T16:00:00Z",2015,6,6,16,NA,"UG/M3","1 Hr","Missing",NA
"3761","Hanoi","PM2.5 - Principal","2015-06-06T17:00:00Z",2015,6,6,17,NA,"UG/M3","1 Hr","Missing",NA
"3762","Hanoi","PM2.5 - Principal","2015-06-06T18:00:00Z",2015,6,6,18,NA,"UG/M3","1 Hr","Missing",NA
"3763","Hanoi","PM2.5 - Principal","2015-06-06T19:00:00Z",2015,6,6,19,NA,"UG/M3","1 Hr","Missing",NA
"3764","Hanoi","PM2.5 - Principal","2015-06-06T20:00:00Z",2015,6,6,20,NA,"UG/M3","1 Hr","Missing",NA
"3765","Hanoi","PM2.5 - Principal","2015-06-06T21:00:00Z",2015,6,6,21,NA,"UG/M3","1 Hr","Missing",NA
"3766","Hanoi","PM2.5 - Principal","2015-06-06T22:00:00Z",2015,6,6,22,NA,"UG/M3","1 Hr","Missing",NA
"3767","Hanoi","PM2.5 - Principal","2015-06-06T23:00:00Z",2015,6,6,23,NA,"UG/M3","1 Hr","Missing",NA
"3768","Hanoi","PM2.5 - Principal","2015-06-07T00:00:00Z",2015,6,7,0,NA,"UG/M3","1 Hr","Missing",NA
"3769","Hanoi","PM2.5 - Principal","2015-06-07T01:00:00Z",2015,6,7,1,NA,"UG/M3","1 Hr","Missing",NA
"3770","Hanoi","PM2.5 - Principal","2015-06-07T02:00:00Z",2015,6,7,2,NA,"UG/M3","1 Hr","Missing",NA
"3771","Hanoi","PM2.5 - Principal","2015-06-07T03:00:00Z",2015,6,7,3,NA,"UG/M3","1 Hr","Missing",NA
"3772","Hanoi","PM2.5 - Principal","2015-06-07T04:00:00Z",2015,6,7,4,NA,"UG/M3","1 Hr","Missing",NA
"3773","Hanoi","PM2.5 - Principal","2015-06-07T05:00:00Z",2015,6,7,5,NA,"UG/M3","1 Hr","Missing",NA
"3774","Hanoi","PM2.5 - Principal","2015-06-07T06:00:00Z",2015,6,7,6,NA,"UG/M3","1 Hr","Missing",NA
"3775","Hanoi","PM2.5 - Principal","2015-06-07T07:00:00Z",2015,6,7,7,NA,"UG/M3","1 Hr","Missing",NA
"3776","Hanoi","PM2.5 - Principal","2015-06-07T08:00:00Z",2015,6,7,8,NA,"UG/M3","1 Hr","Missing",NA
"3777","Hanoi","PM2.5 - Principal","2015-06-07T09:00:00Z",2015,6,7,9,NA,"UG/M3","1 Hr","Missing",NA
"3778","Hanoi","PM2.5 - Principal","2015-06-07T10:00:00Z",2015,6,7,10,NA,"UG/M3","1 Hr","Missing",NA
"3779","Hanoi","PM2.5 - Principal","2015-06-07T11:00:00Z",2015,6,7,11,NA,"UG/M3","1 Hr","Missing",NA
"3780","Hanoi","PM2.5 - Principal","2015-06-07T12:00:00Z",2015,6,7,12,NA,"UG/M3","1 Hr","Missing",NA
"3781","Hanoi","PM2.5 - Principal","2015-06-07T13:00:00Z",2015,6,7,13,NA,"UG/M3","1 Hr","Missing",NA
"3782","Hanoi","PM2.5 - Principal","2015-06-07T14:00:00Z",2015,6,7,14,NA,"UG/M3","1 Hr","Missing",NA
"3783","Hanoi","PM2.5 - Principal","2015-06-07T15:00:00Z",2015,6,7,15,NA,"UG/M3","1 Hr","Missing",NA
"3784","Hanoi","PM2.5 - Principal","2015-06-07T16:00:00Z",2015,6,7,16,NA,"UG/M3","1 Hr","Missing",NA
"3785","Hanoi","PM2.5 - Principal","2015-06-07T17:00:00Z",2015,6,7,17,NA,"UG/M3","1 Hr","Missing",NA
"3786","Hanoi","PM2.5 - Principal","2015-06-07T18:00:00Z",2015,6,7,18,NA,"UG/M3","1 Hr","Missing",NA
"3787","Hanoi","PM2.5 - Principal","2015-06-07T19:00:00Z",2015,6,7,19,NA,"UG/M3","1 Hr","Missing",NA
"3788","Hanoi","PM2.5 - Principal","2015-06-07T20:00:00Z",2015,6,7,20,NA,"UG/M3","1 Hr","Missing",NA
"3789","Hanoi","PM2.5 - Principal","2015-06-07T21:00:00Z",2015,6,7,21,NA,"UG/M3","1 Hr","Missing",NA
"3790","Hanoi","PM2.5 - Principal","2015-06-07T22:00:00Z",2015,6,7,22,NA,"UG/M3","1 Hr","Missing",NA
"3791","Hanoi","PM2.5 - Principal","2015-06-07T23:00:00Z",2015,6,7,23,NA,"UG/M3","1 Hr","Missing",NA
"3792","Hanoi","PM2.5 - Principal","2015-06-08T00:00:00Z",2015,6,8,0,NA,"UG/M3","1 Hr","Missing",NA
"3793","Hanoi","PM2.5 - Principal","2015-06-08T01:00:00Z",2015,6,8,1,NA,"UG/M3","1 Hr","Missing",NA
"3794","Hanoi","PM2.5 - Principal","2015-06-08T02:00:00Z",2015,6,8,2,NA,"UG/M3","1 Hr","Missing",NA
"3795","Hanoi","PM2.5 - Principal","2015-06-08T03:00:00Z",2015,6,8,3,NA,"UG/M3","1 Hr","Missing",NA
"3796","Hanoi","PM2.5 - Principal","2015-06-08T04:00:00Z",2015,6,8,4,NA,"UG/M3","1 Hr","Missing",NA
"3797","Hanoi","PM2.5 - Principal","2015-06-08T05:00:00Z",2015,6,8,5,NA,"UG/M3","1 Hr","Missing",NA
"3798","Hanoi","PM2.5 - Principal","2015-06-08T06:00:00Z",2015,6,8,6,NA,"UG/M3","1 Hr","Missing",NA
"3799","Hanoi","PM2.5 - Principal","2015-06-08T07:00:00Z",2015,6,8,7,NA,"UG/M3","1 Hr","Missing",NA
"3800","Hanoi","PM2.5 - Principal","2015-06-08T08:00:00Z",2015,6,8,8,NA,"UG/M3","1 Hr","Missing",NA
"3801","Hanoi","PM2.5 - Principal","2015-06-08T09:00:00Z",2015,6,8,9,NA,"UG/M3","1 Hr","Missing",NA
"3802","Hanoi","PM2.5 - Principal","2015-06-08T10:00:00Z",2015,6,8,10,NA,"UG/M3","1 Hr","Missing",NA
"3803","Hanoi","PM2.5 - Principal","2015-06-08T11:00:00Z",2015,6,8,11,NA,"UG/M3","1 Hr","Missing",NA
"3804","Hanoi","PM2.5 - Principal","2015-06-08T12:00:00Z",2015,6,8,12,NA,"UG/M3","1 Hr","Missing",NA
"3805","Hanoi","PM2.5 - Principal","2015-06-08T13:00:00Z",2015,6,8,13,NA,"UG/M3","1 Hr","Missing",NA
"3806","Hanoi","PM2.5 - Principal","2015-06-08T14:00:00Z",2015,6,8,14,NA,"UG/M3","1 Hr","Missing",NA
"3807","Hanoi","PM2.5 - Principal","2015-06-08T15:00:00Z",2015,6,8,15,NA,"UG/M3","1 Hr","Missing",NA
"3808","Hanoi","PM2.5 - Principal","2015-06-08T16:00:00Z",2015,6,8,16,NA,"UG/M3","1 Hr","Missing",NA
"3809","Hanoi","PM2.5 - Principal","2015-06-08T17:00:00Z",2015,6,8,17,NA,"UG/M3","1 Hr","Missing",NA
"3810","Hanoi","PM2.5 - Principal","2015-06-08T18:00:00Z",2015,6,8,18,NA,"UG/M3","1 Hr","Missing",NA
"3811","Hanoi","PM2.5 - Principal","2015-06-08T19:00:00Z",2015,6,8,19,NA,"UG/M3","1 Hr","Missing",NA
"3812","Hanoi","PM2.5 - Principal","2015-06-08T20:00:00Z",2015,6,8,20,NA,"UG/M3","1 Hr","Missing",NA
"3813","Hanoi","PM2.5 - Principal","2015-06-08T21:00:00Z",2015,6,8,21,NA,"UG/M3","1 Hr","Missing",NA
"3814","Hanoi","PM2.5 - Principal","2015-06-08T22:00:00Z",2015,6,8,22,NA,"UG/M3","1 Hr","Missing",NA
"3815","Hanoi","PM2.5 - Principal","2015-06-08T23:00:00Z",2015,6,8,23,NA,"UG/M3","1 Hr","Missing",NA
"3816","Hanoi","PM2.5 - Principal","2015-06-09T00:00:00Z",2015,6,9,0,NA,"UG/M3","1 Hr","Missing",NA
"3817","Hanoi","PM2.5 - Principal","2015-06-09T01:00:00Z",2015,6,9,1,NA,"UG/M3","1 Hr","Missing",NA
"3818","Hanoi","PM2.5 - Principal","2015-06-09T02:00:00Z",2015,6,9,2,NA,"UG/M3","1 Hr","Missing",NA
"3819","Hanoi","PM2.5 - Principal","2015-06-09T03:00:00Z",2015,6,9,3,NA,"UG/M3","1 Hr","Missing",NA
"3820","Hanoi","PM2.5 - Principal","2015-06-09T04:00:00Z",2015,6,9,4,NA,"UG/M3","1 Hr","Missing",NA
"3821","Hanoi","PM2.5 - Principal","2015-06-09T05:00:00Z",2015,6,9,5,NA,"UG/M3","1 Hr","Missing",NA
"3822","Hanoi","PM2.5 - Principal","2015-06-09T06:00:00Z",2015,6,9,6,NA,"UG/M3","1 Hr","Missing",NA
"3823","Hanoi","PM2.5 - Principal","2015-06-09T07:00:00Z",2015,6,9,7,NA,"UG/M3","1 Hr","Missing",NA
"3824","Hanoi","PM2.5 - Principal","2015-06-09T08:00:00Z",2015,6,9,8,NA,"UG/M3","1 Hr","Missing",NA
"3825","Hanoi","PM2.5 - Principal","2015-06-09T09:00:00Z",2015,6,9,9,NA,"UG/M3","1 Hr","Missing",NA
"3826","Hanoi","PM2.5 - Principal","2015-06-09T10:00:00Z",2015,6,9,10,NA,"UG/M3","1 Hr","Missing",NA
"3827","Hanoi","PM2.5 - Principal","2015-06-09T11:00:00Z",2015,6,9,11,NA,"UG/M3","1 Hr","Missing",NA
"3828","Hanoi","PM2.5 - Principal","2015-06-09T12:00:00Z",2015,6,9,12,NA,"UG/M3","1 Hr","Missing",NA
"3829","Hanoi","PM2.5 - Principal","2015-06-09T13:00:00Z",2015,6,9,13,NA,"UG/M3","1 Hr","Missing",NA
"3830","Hanoi","PM2.5 - Principal","2015-06-09T14:00:00Z",2015,6,9,14,NA,"UG/M3","1 Hr","Missing",NA
"3831","Hanoi","PM2.5 - Principal","2015-06-09T15:00:00Z",2015,6,9,15,NA,"UG/M3","1 Hr","Missing",NA
"3832","Hanoi","PM2.5 - Principal","2015-06-09T16:00:00Z",2015,6,9,16,NA,"UG/M3","1 Hr","Missing",NA
"3833","Hanoi","PM2.5 - Principal","2015-06-09T17:00:00Z",2015,6,9,17,NA,"UG/M3","1 Hr","Missing",NA
"3834","Hanoi","PM2.5 - Principal","2015-06-09T18:00:00Z",2015,6,9,18,NA,"UG/M3","1 Hr","Missing",NA
"3835","Hanoi","PM2.5 - Principal","2015-06-09T19:00:00Z",2015,6,9,19,NA,"UG/M3","1 Hr","Missing",NA
"3836","Hanoi","PM2.5 - Principal","2015-06-09T20:00:00Z",2015,6,9,20,NA,"UG/M3","1 Hr","Missing",NA
"3837","Hanoi","PM2.5 - Principal","2015-06-09T21:00:00Z",2015,6,9,21,NA,"UG/M3","1 Hr","Missing",NA
"3838","Hanoi","PM2.5 - Principal","2015-06-09T22:00:00Z",2015,6,9,22,NA,"UG/M3","1 Hr","Missing",NA
"3839","Hanoi","PM2.5 - Principal","2015-06-09T23:00:00Z",2015,6,9,23,NA,"UG/M3","1 Hr","Missing",NA
"3840","Hanoi","PM2.5 - Principal","2015-06-10T00:00:00Z",2015,6,10,0,NA,"UG/M3","1 Hr","Missing",NA
"3841","Hanoi","PM2.5 - Principal","2015-06-10T01:00:00Z",2015,6,10,1,NA,"UG/M3","1 Hr","Missing",NA
"3842","Hanoi","PM2.5 - Principal","2015-06-10T02:00:00Z",2015,6,10,2,NA,"UG/M3","1 Hr","Missing",NA
"3843","Hanoi","PM2.5 - Principal","2015-06-10T03:00:00Z",2015,6,10,3,NA,"UG/M3","1 Hr","Missing",NA
"3844","Hanoi","PM2.5 - Principal","2015-06-10T04:00:00Z",2015,6,10,4,NA,"UG/M3","1 Hr","Missing",NA
"3845","Hanoi","PM2.5 - Principal","2015-06-10T05:00:00Z",2015,6,10,5,NA,"UG/M3","1 Hr","Missing",NA
"3846","Hanoi","PM2.5 - Principal","2015-06-10T06:00:00Z",2015,6,10,6,NA,"UG/M3","1 Hr","Missing",NA
"3847","Hanoi","PM2.5 - Principal","2015-06-10T07:00:00Z",2015,6,10,7,NA,"UG/M3","1 Hr","Missing",NA
"3848","Hanoi","PM2.5 - Principal","2015-06-10T08:00:00Z",2015,6,10,8,NA,"UG/M3","1 Hr","Missing",NA
"3849","Hanoi","PM2.5 - Principal","2015-06-10T09:00:00Z",2015,6,10,9,NA,"UG/M3","1 Hr","Missing",NA
"3850","Hanoi","PM2.5 - Principal","2015-06-10T10:00:00Z",2015,6,10,10,NA,"UG/M3","1 Hr","Missing",NA
"3851","Hanoi","PM2.5 - Principal","2015-06-10T11:00:00Z",2015,6,10,11,NA,"UG/M3","1 Hr","Missing",NA
"3852","Hanoi","PM2.5 - Principal","2015-06-10T12:00:00Z",2015,6,10,12,NA,"UG/M3","1 Hr","Missing",NA
"3853","Hanoi","PM2.5 - Principal","2015-06-10T13:00:00Z",2015,6,10,13,NA,"UG/M3","1 Hr","Missing",NA
"3854","Hanoi","PM2.5 - Principal","2015-06-10T14:00:00Z",2015,6,10,14,NA,"UG/M3","1 Hr","Missing",NA
"3855","Hanoi","PM2.5 - Principal","2015-06-10T15:00:00Z",2015,6,10,15,NA,"UG/M3","1 Hr","Missing",NA
"3856","Hanoi","PM2.5 - Principal","2015-06-10T16:00:00Z",2015,6,10,16,NA,"UG/M3","1 Hr","Missing",NA
"3857","Hanoi","PM2.5 - Principal","2015-06-10T17:00:00Z",2015,6,10,17,NA,"UG/M3","1 Hr","Missing",NA
"3858","Hanoi","PM2.5 - Principal","2015-06-10T18:00:00Z",2015,6,10,18,NA,"UG/M3","1 Hr","Missing",NA
"3859","Hanoi","PM2.5 - Principal","2015-06-10T19:00:00Z",2015,6,10,19,NA,"UG/M3","1 Hr","Missing",NA
"3860","Hanoi","PM2.5 - Principal","2015-06-10T20:00:00Z",2015,6,10,20,NA,"UG/M3","1 Hr","Missing",NA
"3861","Hanoi","PM2.5 - Principal","2015-06-10T21:00:00Z",2015,6,10,21,NA,"UG/M3","1 Hr","Missing",NA
"3862","Hanoi","PM2.5 - Principal","2015-06-10T22:00:00Z",2015,6,10,22,NA,"UG/M3","1 Hr","Missing",NA
"3863","Hanoi","PM2.5 - Principal","2015-06-10T23:00:00Z",2015,6,10,23,NA,"UG/M3","1 Hr","Missing",NA
"3864","Hanoi","PM2.5 - Principal","2015-06-11T00:00:00Z",2015,6,11,0,NA,"UG/M3","1 Hr","Missing",NA
"3865","Hanoi","PM2.5 - Principal","2015-06-11T01:00:00Z",2015,6,11,1,NA,"UG/M3","1 Hr","Missing",NA
"3866","Hanoi","PM2.5 - Principal","2015-06-11T02:00:00Z",2015,6,11,2,NA,"UG/M3","1 Hr","Missing",NA
"3867","Hanoi","PM2.5 - Principal","2015-06-11T03:00:00Z",2015,6,11,3,NA,"UG/M3","1 Hr","Missing",NA
"3868","Hanoi","PM2.5 - Principal","2015-06-11T04:00:00Z",2015,6,11,4,NA,"UG/M3","1 Hr","Missing",NA
"3869","Hanoi","PM2.5 - Principal","2015-06-11T05:00:00Z",2015,6,11,5,NA,"UG/M3","1 Hr","Missing",NA
"3870","Hanoi","PM2.5 - Principal","2015-06-11T06:00:00Z",2015,6,11,6,NA,"UG/M3","1 Hr","Missing",NA
"3871","Hanoi","PM2.5 - Principal","2015-06-11T07:00:00Z",2015,6,11,7,NA,"UG/M3","1 Hr","Missing",NA
